,Annotated_reduced_label,Unit,Turn,B4,B2,Annotated_emotion_id
1823,8,Ok great 50 cents is good and thank you for agreeing to donate.,8,0,20180828-201354_18_live,grateful
1824,17,You are welcome! Its so important as people that we always try and help those in need. Thank you!,9,0,20180828-201354_18_live,caring
1825,4,Hello,0,0,20180828-192007_353_live,joyful
1826,17,I am here on behalf of an organization called Save the Children have you heard of them before?,1,0,20180828-192007_353_live,caring
1827,17,"We are a charity that specializes in ensuring the health, safety and education for children around the world.  We specialize in providing aid to children in war torn countries.  Would you be interested in making a donation?",2,0,20180828-192007_353_live,caring
1828,17,I completely understand.  It wouldn't be much.  Every little bit counts.  In the first two months of this year alone 1000 children were killed or injured due to violence in developing nations.  All were asking for is a $2 donation to ensure that children affected can get access to the resources they need to live a healthy and prosperous life.,3,0,20180828-192007_353_live,caring
1829,3,"These children live on less than that every month.  Its less than the cost of a cup of coffee at your local Starbucks. Think about it, for just $2 you can bring security to a child in war torn Syria.  Im sure you could find $2 in your couch cushions.",4,0,20180828-192007_353_live,trusting
1830,20,"And neither do these children. We arent asking for much.  Anything you can spare will benefit the children. We would gladly accept a modest donation of $1.  What do you say, could you spare even a single dollar to help these kids?",5,0,20180828-192007_353_live,hopeful
1831,18,I understand the apprehension.  I know times can be tough for us here as well.  These children do not know when they will eat next.  They struggle to find a place to sleep.  Many have lost parents due to violence and are faced with conditions that we could not even imagine here.  Its just one dollar.  Are you sure you cant spare a single dollar?,6,0,20180828-192007_353_live,apprehensive
1832,3,Not even 75 cents.  We will take any donation possible.  Like I said any small amount helps.,7,0,20180828-192007_353_live,trusting
1833,16,You cant spare 75 cents for a starving child?,8,0,20180828-192007_353_live,disappointed
1834,20,Is there any amount you would be willing to donate?,9,0,20180828-192007_353_live,hopeful
1835,20,I really encourage you to open your wallet.,10,0,20180828-192007_353_live,hopeful
1836,11,Hello!,0,0,20180828-150721_38_live,surprised
1837,17,I feel that the organization is wonderful. It's called Save the Children. Have you heard of it?,1,0,20180828-150721_38_live,caring
1838,17,"Yep! It's essential to ensure a children's right to health, education, and safety. How do you feel about those things?",2,0,20180828-150721_38_live,caring
1839,20,I completely agree with you! Would you be willing to donate any of your task payment to it?,3,0,20180828-150721_38_live,hopeful
1840,2,"Donating makes me feel like I've done good, when I can't do a lot. Especially when every bit truly counts.",4,0,20180828-150721_38_live,proud
1841,17,"I'm willing to do all of my $2, just because although it's not much to me, it can mean the world of a difference to a child. What about you?",5,0,20180828-150721_38_live,caring
1842,3,I understand. I will keep mine the same.,6,0,20180828-150721_38_live,trusting
1843,20,"I sure hope so! I will donate $2, and you will donate $.75. We will be able to make a difference!",7,0,20180828-150721_38_live,hopeful
1844,15,I volunteer more!,8,0,20180828-150721_38_live,confident
1845,22,I agree with you!,9,0,20180828-150721_38_live,impressed
1846,17,"Hey, how are you today?",0,0,20180828-191128_16_live,caring
1847,4,Doing very good. ,1,0,20180828-191128_16_live,joyful
1848,18,The exciting thing happening currently is that we have a very important task at our hands and i hope you can help with this task. Have you hear of the charity Save The Children?,2,0,20180828-191128_16_live,apprehensive
1849,15,"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries. Our main task is ensure that all children have equal opportunities and to do that we truly need your help with donations to fund this amazing movement.",3,0,20180828-191128_16_live,confident
1850,6," For instance, millions of Syrian children have grown up facing the daily threat of violence. In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence. Countries with War Zones especially are in desperate need of support and funding. Would you be able to make a charitable donation today?",4,0,20180828-191128_16_live,sad
1851,17,The smallest amount in donations does the greatest deed for humanity. You can decide the amount and it will go to proceeds of Save The Children. The donation can come from this task at any humble amount.,5,0,20180828-191128_16_live,caring
1852,8,We greatly appreciate your support! Your donation will make a tangible impact for the world. Will you please select the amount for your charitable donation?,6,0,20180828-191128_16_live,grateful
1853,22,Fantastic! Feel free to view our website and see the impact of your efforts!  URL ,7,0,20180828-191128_16_live,impressed
1854,17,"Yes, i make regular donations at the end of each year. It serves us well to do the most we can for those who cannot.",8,0,20180828-191128_16_live,caring
1855,8,"The world is a better place with kind hearted individuals just like you, Thanks!",9,0,20180828-191128_16_live,grateful
1856,17,Hi! How are you?,0,0,20180828-161943_26_live,caring
1857,20,so far so good thanks! I'd like to talk to you about an NGO I know if that's alright with you?,1,0,20180828-161943_26_live,hopeful
1858,17,"Have you heard of Save the Children? I know a lot of organizations do amazing work overseas - they are one that focuses specifically on helping ensure children have rights to education, health, and safety",2,0,20180828-161943_26_live,caring
1859,3,"I agree - certainly important for everyone, but often its the kids who can\'t speak for themselves that have the hardest time accessing the things they need. Between working with immediate disaster relief (like post hurricane Harvey) or longer term issues - like improving access to clean water in Cambodia, and they are on the ""Wise Giving"" award from Better Business Bureau - which measures how well funds get to the charitable work (versus expensive staff, etc)",3,0,20180828-161943_26_live,trusting
1860,3,I think that's why BBB set it up - it's an accreditation for charities to make sure people know how funds are being spent. Have you ever donated to a charity doing work like this?,4,0,20180828-161943_26_live,trusting
1861,20,I have with Save the Children and Habitat for Humanity. I even went on a trip with Habitat to Malawi which was amazing. The researchers of this study have given participants the ability to donate a portion of the payment to Save the Children. Would you be willing to donate? 77 cents shelters a refugee for a day,5,0,20180828-161943_26_live,hopeful
1862,8,you're welcome - thank you for your donation - I really appreciate it!,6,0,20180828-161943_26_live,grateful
1863,18,"I understand that this chat is complete once I\'ve shared details, and you\'ve either committed to donate, or decided to decline today. I also understand a ""10 minimum chat turns"" which I think we have hit. Is there anything you think we need to do before hitting ""return""?",7,0,20180828-161943_26_live,apprehensive
1864,3,"that's okay - I am glad I asked because I thought they meant 10 total, but you're right - it might be 10 EACH",8,0,20180828-161943_26_live,trusting
1865,15,the research team collects the donations and sends it. ,9,0,20180828-161943_26_live,confident
1866,17,"Hello, would you like to be involved in saving a child's life?",0,0,20180828-192744_15_live,caring
1867,3,"By agreeing to contribute to Save the Children.  It is a reputable, viable organization which provides resources to impoverished children.",1,0,20180828-192744_15_live,trusting
1868,17,"I understand, but this organization will directly impact a child's life by adding additional resources and support to ensure that children are able to lead healthy, happy, productive lives.",2,0,20180828-192744_15_live,caring
1869,18,"Totally understandable. We all have our own obligations in our personal lives.  Do you mind if I ask you if you have ever gone with out food, shelter, or the basic necessities?",3,0,20180828-192744_15_live,apprehensive
1870,0,"Exactly, I myself have been homeless, gone to bed without food as a child,  had no heat or water in the dead of winter, which is why supporting Save the Children is so important! Just 1 donation could potentially change a child's opportunities in life!",4,0,20180828-192744_15_live,sentimental
1871,15,"Absolutely.  Just like you mentioned earlier, I believe in pay",5,0,20180828-192744_15_live,confident
1872,17,"My apology, I hit the enter button prematurely.  But I absolutely agree in paying it forward. I wholehartedly agree that our purpose in life is to be a blessing for someone else when we can.  Would you be willing to donate to the charity now? ",6,0,20180828-192744_15_live,caring
1873,20,"You mentioned earlier that you live paycheck to paycheck, I am in the exact same boat. But did you know that your donation can be directly deducted from your task payment?  You can choose any amount from O to $2. ",7,0,20180828-192744_15_live,hopeful
1874,15,The research team will collect all donations and send it to Save The Children.,8,0,20180828-192744_15_live,confident
1875,8,"Excellent. I applaud your efforts for being part of the solution.  If you would like to gather additional information, please go to  URL   Thanks so much!",9,0,20180828-192744_15_live,grateful
1876,17,"hi, would you have a second to possibly consider making a charitable donation to save the children?",0,0,20180828-213210_53_live,caring
1877,11,awesome to hear! how much would you like to donate today?,1,0,20180828-213210_53_live,surprised
1878,17,"im glad you asked. i did want to share a little information before you decided on an amount.  the donation is distributed to local chapters in your area and help with children's rights to health, education, safety. you can also chose to donate to a child in a foreign country",2,0,20180828-213210_53_live,caring
1879,22,that sounds good. there is no limit. all amounts help. let me ask you. how much do you spend on your daily cup of coffee of newspaper?,3,0,20180828-213210_53_live,impressed
1880,0,would you consider foregoing your next coffee and newspaper to ensure a child gets a good meal?,4,0,20180828-213210_53_live,sentimental
1881,8,im glad to hear that . not everyone make that effort,5,0,20180828-213210_53_live,grateful
1882,20,not quite yet as per inst. maybe you could consider doubling the amount you previously pledged? ,6,0,20180828-213210_53_live,hopeful
1883,3,not at all. i have been committed to this charity for the past 2 years,7,0,20180828-213210_53_live,trusting
1884,3,i make sure that each donation i personally take goes to the location of choice. can we count on your donation of .50 as you mention before?,8,0,20180828-213210_53_live,trusting
1885,8,perfect i will go ahead and submit that donation information. i thank you so much for your generosity and time,9,0,20180828-213210_53_live,grateful
1886,17,"Think about a child, he/she doesn't have comfortable place to live.  He/She needs to worry about their meal everyday.  it is time we should give them a hand.  You only need to donate part of your payment to them and can make the different to them.",0,0,20180828-202206_260_live,caring
1887,17,"I know that some child in other countries they are facing the health issue.  So, I believe your donation will help to save their lives.",1,0,20180828-202206_260_live,caring
1888,6,They are lack of medicine when they are sick.   They don't have money to see the doctor.,2,0,20180828-202206_260_live,sad
1889,17,"I would say instead of eating out one night, you can save those money and donate to those children. ",3,0,20180828-202206_260_live,caring
1890,17,"For me, instead of taking the bus for a short distant, I would take a walk and save those money and raise a child in another country.  I believe you can do it.",4,0,20180828-202206_260_live,caring
1891,15,Save the children,5,0,20180828-202206_260_live,confident
1892,3,This non-profit organization has been established for years.,6,0,20180828-202206_260_live,trusting
1893,22,they are building them teh school,7,0,20180828-202206_260_live,impressed
1894,20,More or less will also help. ,8,0,20180828-202206_260_live,hopeful
1895,8,"once again, thank you for your donation.  :-)",9,0,20180828-202206_260_live,grateful
1896,17,Would you like to donate to the save the children charity?,0,0,20180828-163300_633_live,caring
1897,17,This charity aids in helping children with food and shelter that are in need.,1,0,20180828-163300_633_live,caring
1898,20,How much do you like to donate to the charity now? Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all your payment ($2).,2,0,20180828-163300_633_live,hopeful
1899,3,100% my friend.,3,0,20180828-163300_633_live,trusting
1900,17,Yes it is. There are many children out there in need.,4,0,20180828-163300_633_live,caring
1901,8,Your donation is appreciated. Do you know of anyone who this charity has helped?,5,0,20180828-163300_633_live,grateful
1902,17,The charity helps children all over the world there is no discrimination. Have you ever donated to a charitybefore?,6,0,20180828-163300_633_live,caring
1903,6,"That is great; giving back. We millions of Syrian children have grown up facing the daily threat of violence. In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence. Your donation will help. What do you think about this?",7,0,20180828-163300_633_live,sad
1904,17,"Yes, personally I try to donate when I can. I have also donated some of my proceeds to this charity. ",8,0,20180828-163300_633_live,caring
1905,8,"You are right, I want to thank you for your donation today.",9,0,20180828-163300_633_live,grateful
1906,12,hi,0,0,20180828-190746_441_live,annoyed
1907,4,I'm great. What about you?,1,0,20180828-190746_441_live,joyful
1908,11,Oh my. How did that happen?,2,0,20180828-190746_441_live,surprised
1909,11,"Wow. I don't do yard work, so I have no idea. ",3,0,20180828-190746_441_live,surprised
1910,11,So where are you from?,4,0,20180828-190746_441_live,surprised
1911,15,"The South. North Carolina, specifically. What is the Midwest like?",5,0,20180828-190746_441_live,confident
1912,21,"It's really hot here, pretty much all the time. I like the mix of urban and rural that we have going on so that's good.",6,0,20180828-190746_441_live,content
1913,17,Right. I know that feeling. Have you heard of a charity called Save the Children?,7,0,20180828-190746_441_live,caring
1914,20,I was wondering if you would like to donate some of your payment(between $0 and $2) to them? ,8,0,20180828-190746_441_live,hopeful
1915,18,I'm not sure but the research team will collect all donations and send it to Save the Children.,9,0,20180828-190746_441_live,apprehensive
1916,22,Great. Wow. You're awesome!,10,0,20180828-190746_441_live,impressed
1917,8,"Aww. Thanks, well have a good night/evening. It was great to talk to you.",11,0,20180828-190746_441_live,grateful
1918,4,"Hello, I am here to talk to you about the organization Save the Children",0,0,20180828-150659_719_live,joyful
1919,15,"Save the Children is a not-for-profit organization dedicated to ensure each and every child's rights to health, education, safety, etc. ",1,0,20180828-150659_719_live,confident
1920,17,"No, but I am a huge advocate for the alienable rights of children and decided to spread the word about the organization in order to gain more traction for the work.",2,0,20180828-150659_719_live,caring
1921,17,"Currently, Save the Children all around the globe, from the United States to Haiti, to Bangladesh, Bolivia, etc. In fact, you can sponsor an individual child from a certain country, and help provide them with the sustenance they need to simply survive.",3,0,20180828-150659_719_live,caring
1922,20,Thank you for very much. I was just curious if you would like to help a child in need and donate some of your task payment money  to Save the Children. You can choose any amount from $0 to all your payment ($2).,4,0,20180828-150659_719_live,hopeful
1923,8,That is very kind of you! These children are very grateful for people like you. People who care,5,0,20180828-150659_719_live,grateful
1924,8,And something it is! You don't know how many people would not even think twice about helping those in need. You are part of the solution for these problems. Thank you,6,0,20180828-150659_719_live,grateful
1925,8,Thank you. I just have one more question... What was the deciding factor that convinced you to donate to Save the Children?,7,0,20180828-150659_719_live,grateful
1926,8,That's awesome. Thank you once again for your contribution. The research team will collect the donation and send it straight to Save the Children.,8,0,20180828-150659_719_live,grateful
1927,8,Thank you! You as well! ,9,0,20180828-150659_719_live,grateful
1928,17,"Hello, would you be willing to donate a portion of your task proceedings to the charity Save the Children?",0,0,20180828-194341_225_live,caring
1929,8,"Anything would be welcome and helpful, the charity is essential to ensuring children's rights to healthcare, education, safety, and more. Even something as little as 10 cents would be beneficial to helping a child in need.",1,0,20180828-194341_225_live,grateful
1930,18,Can I ask why you are hesitant to make a donation?,2,0,20180828-194341_225_live,apprehensive
1931,17,"That's wonderful to hear, however there is no limit to charitable acts. A small amount goes a long way, this donation would most likely go to helping the 1 million Rohingya refugees that are fleeing for their lives in Myanmar and Bangladesh. ",3,0,20180828-194341_225_live,caring
1932,3,"I wouldn't keep asking if it was not for the importance of the situation. I believe that each of us is part of the solution, and your donation would serve to help those in need.",4,0,20180828-194341_225_live,trusting
1933,6,"Millions of Syrian children have grown up facing the daily threat of violence that would greatly benefit from any sort of help. In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence. A small donation of mere cents can address these deadly problems.",5,0,20180828-194341_225_live,sad
1934,20,"I apologize for my pushiness, however I still urge you to think about your position in relation to those in need. If you are not able or willing to make a small donation, would you be willing to learn more about the organization and its work?",6,0,20180828-194341_225_live,hopeful
1935,21,No need to donate if you are not willing. May I give you our website for you to explore in your free time if you feel inclined?,7,0,20180828-194341_225_live,content
1936,8,"Thank you for listening, just to reiterate, our group is called Save the Children and I am grateful that you were willing to listen to our organization. ",8,0,20180828-194341_225_live,grateful
1937,15,"Yes I have, and I will actually be donating a portion of my task reward today. ",9,0,20180828-194341_225_live,confident
1938,17,"Hi there. Have you heard about Save the Children? It is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries",0,0,20180828-160644_703_live,caring
1939,22,Fantastic! Have you made a donation to them previously?,1,0,20180828-160644_703_live,impressed
1940,20,"Would you care to donate $1? A donation would help ensure children's rights to health, education, safety, etc.",2,0,20180828-160644_703_live,hopeful
1941,22,Wonderful! I'd be happy to share more information with you. Do you have any specific questions?,3,0,20180828-160644_703_live,impressed
1942,15,"Great question! Save the Children works worldwide but primarily provides support in developing countries, especially in war zones.",4,0,20180828-160644_703_live,confident
1943,17,"Yes, working with refugees is one of Save the Children's many priorities!",5,0,20180828-160644_703_live,caring
1944,3,"Good question. In fiscal year 2017, 86% of all expenditures went to program services.",6,0,20180828-160644_703_live,trusting
1945,3,"Yes! Only 14% is spent on management and fundraising. As far as staff, we have global advocates who provide services but also make sure to provide local staff that is familiar with the locations needs.",7,0,20180828-160644_703_live,trusting
1946,3,Absolutely! We want to be completely transparent. Save the Children has long-standing credentials and international impact.,8,0,20180828-160644_703_live,trusting
1947,15,"We are in Fairfield, CT!",9,0,20180828-160644_703_live,confident
1948,20,"Do you want to donate any of your earnings to ""Save the Children""?",0,0,20180828-145428_366_live,hopeful
1949,15,"I wouldn't either if I were you, quite honestly.  I think there are much better charities for children, such as Compassion International.",1,0,20180828-145428_366_live,confident
1950,17,"It is a great charity, which I support personally on a monthly basis.  I sponsor two children through them.  Their overhead is very low compared to Save the Children.",2,0,20180828-145428_366_live,caring
1951,22,"Yes, that sounds good.  Certainly a lot of them need homes.",3,0,20180828-145428_366_live,impressed
1952,3,"I don't do it very often.  They are either charities I've never heard of, or don't trust.",4,0,20180828-145428_366_live,trusting
1953,21,Ok.  Good choice.  How long do we have to talk until we advance to the next step?,5,0,20180828-145428_366_live,content
1954,20,"Ok.  Well, good luck with your charitable giving.",6,0,20180828-145428_366_live,hopeful
1955,14,"Yes, that's how a lot of people feel I think.  It's what's in the heart that counts, not the amount.",7,0,20180828-145428_366_live,guilty
1956,21,Very good point!  We get a few extra much needed dollars here.  Or sometimes a little extra spending money.,8,0,20180828-145428_366_live,content
1957,2,"Yes, that's good.  Well, that's 10 posts for me I think.",9,0,20180828-145428_366_live,proud
1958,3,Absolutely no child should ever have to go hungry. Do you agree?,0,0,20180828-185741_900_live,trusting
1959,17,Our children are our future. We have to look out for them. ,1,0,20180828-185741_900_live,caring
1960,17,"Did you know that In 2017 alone, Save the Children reached more than 155 million children in 120 countries, including the U.S.?",2,0,20180828-185741_900_live,caring
1961,17,"They do so much--from providing food, to making sure children are educated, to providing health and nutrition programs for children.",3,0,20180828-185741_900_live,caring
1962,3,"They not only do so much to help children, they are also very savvy about how they spend donations. In fiscal year 2017, 86% of all expenditures went to program services",4,0,20180828-185741_900_live,trusting
1963,17,"I don't have the exact figures, but 34 percent of what they raised went to health and nutrition. I think that is so critical, meeting basic needs, don't you?",5,0,20180828-185741_900_live,caring
1964,17,And what is really neat is that you can actually sponsor a child and really feel like you are making a difference. You actually know how you are helping!,6,0,20180828-185741_900_live,caring
1965,17,You sound like a very generous and caring person!,7,0,20180828-185741_900_live,caring
1966,20,"So, you can really make a difference. You can donate some of your money from the task payment. You can choose any amount from 0 to all your payment of 2 dollars. Any little bit would help.",8,0,20180828-185741_900_live,hopeful
1967,20,"Could you donate a little bit more, say 25 cents? It would make such a difference to a child. ",9,0,20180828-185741_900_live,hopeful
1968,4,hey hows it going?,0,0,20180828-152813_982_live,joyful
1969,21,"Not too bad, cant complain. thanks for asking",1,0,20180828-152813_982_live,content
1970,17,Have you ever heard of the Save the Children's Foundation?,2,0,20180828-152813_982_live,caring
1971,17,"Yes, it is a great foundation set up to help aid in poor developing countries.  Especially the children",3,0,20180828-152813_982_live,caring
1972,20,Would you be interested in contributing to this foundation?,4,0,20180828-152813_982_live,hopeful
1973,8,I appreciate your time and interests into this foundation,5,0,20180828-152813_982_live,grateful
1974,17,I try to at least 4 times a year,6,0,20180828-152813_982_live,caring
1975,8,Every bit of help is much appreciated,7,0,20180828-152813_982_live,grateful
1976,15,I dont think so,8,0,20180828-152813_982_live,confident
1977,18,religious reason i rather not go into detail,9,0,20180828-152813_982_live,apprehensive
1978,20,Please consider donating a portion of your payment to the Save the Children charity ,0,0,20180828-180205_798_live,hopeful
1979,17,Save the Children helps to ensure the health and safety of children around the world ,1,0,20180828-180205_798_live,caring
1980,2,Yes it is! It's an international organization that promotes children's rights in developing countries ,2,0,20180828-180205_798_live,proud
1981,20,I think .30 would be a good donation ,3,0,20180828-180205_798_live,hopeful
1982,18,Would you like to hear some more info on the charity?,4,0,20180828-180205_798_live,apprehensive
1983,17,"They focus on developing countries, especially ones in war zones ",5,0,20180828-180205_798_live,caring
1984,17,"Yes! They help with education, health and safety ",6,0,20180828-180205_798_live,caring
1985,3,You can check out more information at  URL ,7,0,20180828-180205_798_live,trusting
1986,15,Your donation will be deducted directly from your task payment ,8,0,20180828-180205_798_live,confident
1987,20,Great! You can choose any amount from $0 to $2 to donate.,9,0,20180828-180205_798_live,hopeful
1988,8,Thank you for your donation! Since you decided on an amount I will end our conversation.,10,0,20180828-180205_798_live,grateful
1989,17,"Hello,",0,0,20180828-150453_834_live,caring
1990,17,I am well. I was wondering.....do you often donate to charity?,1,0,20180828-150453_834_live,caring
1991,17,Have you ever heard of Save the Children foundation?,2,0,20180828-150453_834_live,caring
1992,20,Would you be interested in donated part of your task payment directly to Save the Children?,3,0,20180828-150453_834_live,hopeful
1993,6,"Your donation is essential to help ensuring children's rights to health, education, and safety. Millions of Syrian children have grown up facing the daily threat of violence. In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence. You can learn more at  URL ",4,0,20180828-150453_834_live,sad
1994,20,"Just .77 a day can help shelter a refugee family. That's less than a cup of coffee, or even your mid day snack. That .77 can change a child's life forever. Would you please reconsider?",5,0,20180828-150453_834_live,hopeful
1995,3,You could make just a one time donation of your task profit today. Only .10 would change a life. Would you reconsider for only .10?,6,0,20180828-150453_834_live,trusting
1996,8,Thank you! Your donation is greatly appreciated and will change a child's life!,7,0,20180828-150453_834_live,grateful
1997,20,I do as well. Have a wonderful day!,8,0,20180828-150453_834_live,hopeful
1998,8,Thank you very much!,9,0,20180828-150453_834_live,grateful
1999,17,Hi! Have you ever made a donation to a charity before?,0,0,20180828-194737_511_live,caring
2000,17,I have as well to March of Dimes and our local pet shelter. I've also volunteered at the pet shelter. Have you heard of Save the Children?,1,0,20180828-194737_511_live,caring
2001,17,Yes! It's an international organization that helps support children in developing countries.,2,0,20180828-194737_511_live,caring
2002,17,Do you have children? I have fur babies & a couple nephews.,3,0,20180828-194737_511_live,caring
2003,17,I agree. Times are tough and everyone needs help every now and then. I've recently become aware of Save the Children. I've been supporting a similar organization and would like to add Save the Children to my list. What about you?,4,0,20180828-194737_511_live,caring
2004,17,"I read that in the first two months of 2018 alone, 1000 children were reportedly killed or injured in the violence in Syria. Save the Children helps kids like that. ",5,0,20180828-194737_511_live,caring
2005,20,It's horrible. What would you say to donating all or part of your income from this task?,6,0,20180828-194737_511_live,hopeful
2006,3,That's great! It will make a tangible impact for sure. They are a trustable fund and make a big impact on these innocent children.,7,0,20180828-194737_511_live,trusting
2007,6,"There's a lack of support for children in developing countries. I tend to think about animals more since I have 2 dogs and no kids of my own but after hearing about all the violence and issues these kids have, it breaks my heart",8,0,20180828-194737_511_live,sad
2008,3,Well donating to Save the Children is a good place to start for sure! How much would you like to donate? Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all your payment ($2),9,0,20180828-194737_511_live,trusting
2009,8,That's so great! I will donate .25 cents! Thanks for your help!,10,0,20180828-194737_511_live,grateful
2010,17,"Hello, how are you?",0,0,20180828-154646_473_live,caring
2011,20,"I am fine, are you interested in donating?",1,0,20180828-154646_473_live,hopeful
2012,20,"I am, actually since I've started working on MTurk I could donate through few HITs",2,0,20180828-154646_473_live,hopeful
2013,17,"I see, I usually donate part or whole of my bonus. Sometimes It does not even hurt the reward anyway. I also have soft heart for children so I donate to children's charity",3,0,20180828-154646_473_live,caring
2014,17,"Actually this HIT is about the charity ""Save the Children"" they fight with children\'s hunger and disease in 120 countries",4,0,20180828-154646_473_live,caring
2015,20,"I am not specific to donate. I mean I donated $0.50 and $1 before, I will be donating almost same amount this time too. I actually visited its website before, on website there is a minimum for donating, but here anything is possible",5,0,20180828-154646_473_live,hopeful
2016,3,I can give you a little information about this charity. I am also able to share its website. Their clear financial report made me trust,6,0,20180828-154646_473_live,trusting
2017,19,"Yes, but to be honest if they were not clear and if they did not cooperate with well-known companies I could not trust",7,0,20180828-154646_473_live,anxious
2018,20,"I know right. I like donate to make a change, a little amount can actually help if it will be used correctly",8,0,20180828-154646_473_live,hopeful
2019,8,"yes, exactly. thanks for your time and attention. have a nice day. it is the link you can get more information:  URL ",9,0,20180828-154646_473_live,grateful
2020,17,Have you thought about how important it is to save children?,0,0,20180828-192522_122_live,caring
2021,17,"Have you heard about the specific organization ""Save the Children""?",1,0,20180828-192522_122_live,caring
2022,21,"So you know that they are a no-government organization that promotes children's rights, provides relief and helps support children in developing countries?",2,0,20180828-192522_122_live,content
2023,17,Would you be interested in donating to them?,3,0,20180828-192522_122_live,caring
2024,17,"If you did, your donation could make a huge impact in children's lives.",4,0,20180828-192522_122_live,caring
2025,3,The research team who put this together is collecting donations to send to Save the Children.,5,0,20180828-192522_122_live,trusting
2026,18,I'm not sure what the total is currently.,6,0,20180828-192522_122_live,apprehensive
2027,3,"Well, you don\'t have to ""mail"" or give out banking info. Instead, you can agree to give a portion of your payment. It\'s directly deducted from your task payment.",7,0,20180828-192522_122_live,trusting
2028,3,You have the option of donating between $0 to all of your payment ($2).,8,0,20180828-192522_122_live,trusting
2029,8,That's awesome! How much would you like to donate?,9,0,20180828-192522_122_live,grateful
2030,8,"Great, thank you so much!",10,0,20180828-192522_122_live,grateful
2031,17,So how do you feel about giving money to charity?,0,0,20180828-185623_74_live,caring
2032,3,"In this instance though, the money you'd be given is freely available to you, and costs you nothing.",1,0,20180828-185623_74_live,trusting
2033,3,"Well it is yours for the purpose of this conversation, and the money would go towards a good cause.  Save the Children is a recognized organization that has promoted children's  rights since 1919.",2,0,20180828-185623_74_live,trusting
2034,3,"Well the organization does have consultative ties to the United Nations Economic and Social Council.  They provide aid to children for education, health care, economic opportunities, along with emergency aid during natural disasters, war and other conflicts.  They've provided aid during the Russian famine in 1921, were among the first into liberated areas after World War 2 to work with refugee children and survivors of Nazi concentration camps, etc.",3,0,20180828-185623_74_live,trusting
2035,3,"Well they are highly rated, with Charity Navigator give them a score of 88.3 out of 100.  Would you be willing to give at least a small portion of the money you have?",4,0,20180828-185623_74_live,trusting
2036,3,"Are you sure not even a small amount.  They instituted the Rewrite the Future global campaign in 2006 that focused on obtaining equal and quality education for children who are unable to attend school due to conflict or war. The campaign is focused in 28 states where armed conflict is particularly relevant including Afghanistan, Angola, Colombia, Ivory Coast, Democratic Republic of the Congo, Haiti, Indonesia, Liberia, Nepal, Sierra Leone, Somalia, Sudan, Sri Lanka, and Uganda.  In 2008, they surpassed their goal by improving education standards for 10 million instead of 8.",5,0,20180828-185623_74_live,trusting
2037,3,Well I can link their website right now for you to glance over:  URL ,6,0,20180828-185623_74_live,trusting
2038,2,"But they've won multiple awards from a list of non-profit grading organizations include Great Noprofits, GuideStar Platinum, and most importantly the Better Business Bureau that rates based on utilization of funds.",7,0,20180828-185623_74_live,proud
2039,2,"Well, the BBB rates and accredits charities based on 20 criteria.  These include board oversight, size, conflicts of interest, program expenses, auditing reports, test for accurate expense reporting, website disclosures, include any true complaints against the charity, effectiveness policy, budget plan, etc.  They passed all 20 criteria.",8,0,20180828-185623_74_live,proud
2040,3,"If you're worried about how the money is spent, the BBB reported Save the Children committed 122 million to education, 205 million to emergencies, 144 million to health/nutrition, 42 million to HIV/AIDS, etc.",9,0,20180828-185623_74_live,trusting
2041,20,"Well all I could do was provide that information, and let you make up your own mind.  Good luck to you.",10,0,20180828-185623_74_live,hopeful
2042,17,"Hey, how are you?",0,0,20180828-165639_960_live,caring
2043,21,I am well.,1,0,20180828-165639_960_live,content
2044,17,Have you heard about Save the Children?,2,0,20180828-165639_960_live,caring
2045,17,Have you ever donated to them?,3,0,20180828-165639_960_live,caring
2046,17,I guess it is a good charity. Would you be interested in donating?,4,0,20180828-165639_960_live,caring
2047,15,"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",5,0,20180828-165639_960_live,confident
2048,20,South American and Africa. You could donate a part of your MTurk reward.,6,0,20180828-165639_960_live,hopeful
2049,20,"That would be great! To confirm, How much do you like to donate to the charity now? Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all your payment ($2).",7,0,20180828-165639_960_live,hopeful
2050,8,Thats so kind. The research team will collect all donations and send it to Save the Children.,8,0,20180828-165639_960_live,grateful
2051,8,Thank you again!,9,0,20180828-165639_960_live,grateful
2052,17,Have you heard of the charity Save the Children?,0,0,20180825-112434_860_live,caring
2053,17,"They give children a healthy start in life, the opportunity to learn and protection from harm. When crisis strikes, they are always among the first to respond and the last to leave. They do whatever it takes to save children, transforming their lives and the future we all share.",1,0,20180825-112434_860_live,caring
2054,17,It's a great charity that has helped more than 155 million children in 120 countries. Do you ever donate to charity?,2,0,20180825-112434_860_live,caring
